date,tweet
2022-01-18,"🌟 Visi dan Misi IKN Nusantara

Menteri Perencanaan Pembangunan Nasional (PPN)/Kepala Bappenas @Suharso_M menyatakan pemindahan Ibu Kota Negara (IKN) ke Kalimantan Timur merupakan salah satu strategi mewujudkan Visi Indonesia 2045.

@Jiwamudaindo https://t.co/k1Vj5A5Wo8"
2022-01-18,"Dewan Perwakilan Rakyat (DPR) RI resmi menyetujui Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) menjadi UU. Maka dari itu, pemindahan ibu kota dari Jakarta ke Kalimantan Timur (Kaltim) bisa dilaksanakan. https://t.co/JWv6UqRTRA"
2022-01-18,"Mengenal Kepala Otorita Ibu Kota Negara (IKN) Nusantara, Dipilih dan Diangkat Langsung oleh Presiden https://t.co/y6kigZaW3p"
2022-01-18,"Pembangunan dan pemindahan Ibu Kota Negara (IKN) baru dimasukkan ke dalam Program Pemulihan Ekonomi Nasional (PEN). Bagaimana mekanismenya?

https://t.co/wwmjedOqKg"
2022-01-18,"Saatnya #InfoTerkini di #SantaiSore 
- Timnas Wanita Indonesia Tampil di Piala Asia 2022
- Pelajar Tewas Tenggelam di Sungai Oya
- Fakta Ibu Kota Negara 'Nusantara', Sebelum Diresmikan Ada 80 Usulan Nama IKN Baru

Streaming: 
https://t.co/wDaw4OR6UJ"
2022-01-18,"Fraksi PKS satu-satunya yang menolak RUU IKN jadi undang-undang dengan alasan pemindahan ibu kota negara akan kian membebani keuangan negara saat Indonesia masih berjuang mengatasi pandemi Covid.
https://t.co/qxpHgGKPOv"
2022-01-18,Janji! Pemerintah Tak Akan Gunakan Pinjaman Jangka Panjang Untuk Bangun Ibu Kota Baru: Pemerintah berjanji akan menghindari penggunaan utang jangka panjang untuk membangun Ibu Kota Negara (IKN) yang baru. https://t.co/DE1MxSFvRs #News #ibukotanegara #ibukotanegarabaru
2022-01-18,"4. Ketersediaan lahan yang dikuasai oleh pemerintah sangat memadai untuk pengembangan ibu kota negara.
5. Minimnya risiko bencana alam.

Dengan demikian IKN diharapkan menjadi mesin penggerak perekonomian bagi Kalimantan yang memicu penguatan nilai domestik INDONESIA TIMUR https://t.co/2jUe4Na85D"
2022-01-18,"Pada hari ini, @DPR_RI melalui Pansus Rancangan Undang-Undang Ibu Kota Negara telah resmi mengesahkan RUU IKN menjadi UU IKN dalam Sidang Paripurna.

Pada kesempatan tersebut, Menteri PPN/Kepala Bappenas @Suharso_M turut menyampaikan sejumlah visi Pak @jokowi terkait IKN. https://t.co/Ld8hYKg1yf"
2022-01-18,"Sidang paripurna Dewan Perwakilan Rakyat (DPR) RI hari kedua mengesahkan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN), menjadi Undang-Undang. Rapat panitia khusus membahas rancangan hingga Selasa (18/1) dini hari.

Selengkapnya di https://t.co/tjwyI1bDHI https://t.co/RFAmJtujwZ"
2022-01-18,"6. Menurut sejarawan JJ Rizal, pemberian nama Nusantara bertolak belakang dengan gagasan pokok pemilihan Kalimantan Timur sebagai lokasi ibu kota negara baru. / #IKN #IbuKotaNegara #Indonesia #JernihkanHarapan

https://t.co/cMljI8jI5C"
2022-01-18,"5. Namun, keputusan Pemerintah memberikan nama ""Nusantara"" untuk ibu kota negara baru di Kalimantan Timur dianggap Jawa-sentris. / #IKN #IbuKotaNegara #Indonesia #JernihkanHarapan

https://t.co/VEceNSm4y4"
2022-01-18,"2. Pemerintah memperkenalkan nama ibu kota negara baru sebagai ""Nusantara"". Nama tersebut telah disetujui Presiden Joko Widodo. / #IKN #IbuKotaNegara #Indonesia #JernihkanHarapan

https://t.co/anwNg7K2gq"
2022-01-18,"1. Pemerintah pada akhirnya menetapkan nama ibu kota negara baru (IKN) di Kalimantan Timur (Kaltim) pada Senin (17/1/2022). / #IKN #IbuKotaNegara #Indonesia #JernihkanHarapan

https://t.co/iHWXzgbIFZ"
2022-01-18,"6. Menurut sejarawan JJ Rizal, pemberian nama Nusantara bertolak belakang dengan gagasan pokok pemilihan Kalimantan Timur sebagai lokasi ibu kota negara baru. / #IKN #IbuKotaNegara #Indonesia #JernihkanHarapan

https://t.co/loH8e5Iky8"
2022-01-18,"💓 NUSANTARA Visi Kota Dunia

Ibu Kota Nusantara Visi Kota Dunia, Simbol Keberagaman Indonesia

Ibu kota negara (IKN) Nusantara akan dijadikan sebagai kota dunia yang berkelanjutan. IKN Nusantara juga akan menjadi simbol identitas nasional.

@Suharso_M  @Jiwamudaindo https://t.co/GrLVBwcYED"
2022-01-18,"DPR mengesahkan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menjadi UU IKN hari ini. Namun, hanya PKS yang menolak pemindahan ibu kota baru dari DKI Jakarta ke Kalimantan Timur. Apa alasannya?

 https://t.co/uwXdYoEZoz"
2022-01-18,UU Ibu Kota Negara: Tak Ada Pilkada di IKN Nusantara https://t.co/igOdwQC6Lw
2022-01-18,"""Otorita IKN adalah lembaga pemerintah setingkat kementerian yang dibentuk untuk melaksanakan persiapan, pembangunan, dan pemindahan Ibu Kota Negara, serta penyelenggaraan Pemerintahan Khusus IKN,"" bunyi Pasal 1 ayat (9).
 https://t.co/SwEMMbHaYR"
2022-01-18,"RUU IKN Sah jadi Undang-undang, Ibu Kota Negara Sudah Boleh Pindah dari Jakarta ke Kalimantan Timur 
https://t.co/u9giKJPlHK
Bukan berarti minggu depan ibukota langsung pindah ya drun.. Tenang aja, sampe Oktober '22 antum masih ada peluang dapet hibah.."
2022-01-18,"RUU IKN Disetujui, Ibu Kota Negara Resmi Dipindah dari Jakarta ke Kaltim dengan Nama Nusantara https://t.co/KAAlYvKh9H"
2022-01-18,DPR RI Sahkan RUU Ibu Kota Negara (IKN) Menjadi Undang-undang https://t.co/kGoCW9RSam
2022-01-18,"Sah, RUU IKN Diresmikan DPR Jadi Undang-undang Ibu Kota Negara https://t.co/YoKuwebxjZ #TempoVideo"
2022-01-18,"DPR mengesahkan Undang-undang Ibu Kota Negara. Dalam UU tersebut diatur IKN baru berbentuk otorita setingkat provinsi yang dipimpin kepala badan otorita.

Menurut Menteri PPN Suharso Monoarfa, Pak @jokowi sudah memilih nama pimpinan badan otorita Ibu Kota Negara baru. Siapa ya??? https://t.co/Ll2a3dpm4a"
2022-01-18,"Ibu Kota Negara di Kaltim diberi nama Nusantara. Tentu saja, kata Nusantara tidaklah asing bagi kita. Lalu, bagaimana perubahan makna kata tersebut dari masa ke masa? #Nusantara #IKN 

https://t.co/NqIa9LxHww"
2022-01-18,"@CNNIndonesia Jangan terjebak dengan perdebatan nama Ibu Kota Negara Nusantara
Tetapi berpikirlah, apakah memang dibutuhkan saat ini IKN yang baru..??
Kondisi keuangan negara penuh utang dan C19 bikin rakyat tambah melarat dan di PHK
#EH
Malah bikin IKN baru
Apa gunanya untuk rakyat jelata.?😭"
2022-01-18,"Berdasarkan Pasal 24 RUU IKN, pendanaan persiapan, pembangunan, hingga pemindahan ibu kota berasal dari dua sumber utama. Sumber pertama adalah anggaran pendapatan dan belanja negara (APBN) dan sumber berikutnya ialah sumber lain yang sah dan sesuai ketentuan perundang-undangan. https://t.co/yG9wak8O6q"
2022-01-18,"Saat masing Banjir Pro dan Kontra RUU IKN tetiba DPR mengesahkan UU IKN apakah
#DprMprMati rasa ?
Tak ada yang lebih pentingkah selain cuma ngurusin Ibu Kota Baru untuk saat ini ?
Bukannyah keuangan Negara lagih tipis ?
Lah terus anggaran dananyah ngutang  gituh?
Mendingan jual.. https://t.co/XEGbt3M9O6"
2022-01-18,"TOK! DPR Sahkan UU IKN Pemindahan Ibu Kota Negara DiMulai 

@jokowi Presiden Indonesia Maju https://t.co/nZvpWwcFWE"
2022-01-18,"Rapat Paripurna DPR mengesahkan Rancangan Undang-undang Ibu Kota Negara (RUU IKN) menjadi Undang-undang.

𝗝𝗼𝗸𝗼𝘄𝗶 𝗣𝗿𝗼 𝗚𝗼𝗼𝗱 𝗚𝗼𝘃𝗲𝗿𝗻𝗮𝗻𝗰𝗲 https://t.co/AVdR4PpSFC"
2022-01-18,DPR dan Pemerintah sepakat pengesahan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menjadi Undang-Undang. Selanjutnya tinggal menunggu tanda tangan Presiden Joko Widodo untuk diimplentasikan. https://t.co/NVGUe0Str4
2022-01-18,"Dengan menamakan IKN yang dinamai nama ""NUSANTARA"", ibu kota negara kesatuan republik Indonesia benar benar merepresentasikan realitas tersebut 

@Suharso_M @Jiwamudaindo https://t.co/4A9zSZZUuC"
2022-01-18,"TOK ! DPR SAHKAN UU IKN

DPR RI menyetujui Rancangan Undang-undang tentang Ibu Kota Negara (IKN)  menjadi Undang-undang, Selasa 18 Januari 2022.

NUSANTARA, Disetujui sebagai nama Ibu Kota Negara yang baru di Kalimantan Timur

@jokowi gaspoll https://t.co/cFicdxBmM3"
2022-01-18,"@tempodotco Kalau di wakanda belum pernah dengar uji coba rudal, kalau uji coba APBN sering sekali baru² ini uji coba IKN Ibu Kota Negara pakai APBN"
2022-01-18,"Sri Mulyani mengatakan, pendanaan pemindahan Ibu Kota Negara (IKN) ke Kalimantan Timur seminimal mungkin menggunakan APBN https://t.co/FKxKatqdcr"
2022-01-18,"Abaikan suara nyinyir #partaikandangsapi, dan artinya kebijakan, keputusan pemerintah sudah pada garis yang benar.
@e100ss 
Ini Alasan PKS Tolak RUU IKN Jadi UU Ibu Kota Negara https://t.co/GGeVGQucK8"
2022-01-18,"Wakil Ketua Dewan Perwakilan Rakyat (DPR) Sufmi Dasco Ahmad mengeklaim, pembahasan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) tidak dilakukan dengan tergesa-gesa.

#SmartNews @kompascom https://t.co/SLTBO7U8r5"
2022-01-18,"Suharso Monoarfa mengungkap nama daerah yang akan dijadikan lokasi ibu kota negara (IKN) baru, yakni Nusantara. Nama itu dipilih oleh Presiden Jokowi.

#nusantara #inews 
https://t.co/XcCs6bEe3m https://t.co/BlZBr7ryUD"
2022-01-18,"Sebanyak 500 ribu Pegawai Negeri Sipil (PNS) kementerian dan lembaga dipindahkan ke kawasan Ibu Kota Negara (IKN) baru pada tahap awal pembangunan yakni periode 2022-2024.

https://t.co/oG5Ets8Aay"
2022-01-18,"Tolak Pemindahan Ibu Kota Negara, Hidayat Nur Wahid Usulkan Referendum
https://t.co/vuLMYCxf50
Sbgmn Ubed yg punya konsekuensi hukum krn melaporkan orang atas tindak korupsi modal omdo. Referendum hrs dgn konsekuensi politik. Klo Rakyat setuju IKN mk PKS HARUS BUBAR. Gretong ?"
2022-01-18,"Nama Ibu Kota Negara yang Baru di Kalimantan Timur adalah Nusantara, Berapa Biaya Pemindahan IKN?

#Kalimantan #Kaltim #KalimantanTimur #IbuKotaNegara #Ibukota #IKN #Nusantara 

https://t.co/J287aoWZ8B via @tribunkaltim"
2022-01-18,"Gassss pindah nya,,  kalau pks menolak wes berarti jalan nya benar ,, 

ini Alasan PKS Tolak RUU IKN Jadi UU Ibu Kota Negara https://t.co/3E5P4e42GR"
2022-01-18,"Ibu Kota Negara di Pulau Kalimantan resmi diberi nama Nusantara. Apa yang mendasari pemberian nama tersebut? Berikut penjelasan Suharso Monoarfa. #Nusantara #IKN 

https://t.co/vX26qb657G"
2022-01-18,"🌐 Ibu Kota Nusantara Visi Kota Dunia, Simbol Keberagaman Indonesia

Ibu kota negara (IKN) Nusantara akan dijadikan sebagai kota dunia yang berkelanjutan. IKN Nusantara juga akan menjadi simbol identitas nasional.

@Suharso_M
@Jiwamudaindo
@PemprovPapua 
@MalukuManise https://t.co/zmOX752qTB"
2022-01-18,"Wakil Ketua DPR RI Sufmi Dasco Ahmad membantah pembahasan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) dilakukan tergesa-gesa.

Baca berita selengkapnya di https://t.co/GgtZcy4bbs
#NewsOne #CariBeritaditvOne #IbuKotaBaru #Nusantara https://t.co/qeFpYhKWSC"
2022-01-18,"DPR Sahkan RUU Ibu Kota Negara.
FPKS Satu2nya yg Menolak
https://t.co/eBPRsNquYp
Apakah RUU IKN disetujui untuk disahkan menjadi Undang-Undang,” tanya ketua DPR, Puan Maharani yang dijawab “setuju” oleh anggota dewan, Selasa (18/01/2022)
#Tahun2022GantiPresiden"
2022-01-18,"Rapat Paripurna DPR RI mengesahkan Rancangan Undang-Undang (RUU) Ibu Kota Negara (IKN) menjadi Undang-Undang (UU).

https://t.co/1dkUAG9XGc"
2022-01-18,"RUU IKN Resmi Disahkan DPR Menjadi UU IKN, Nama 'Nusantara' sebagai Ibu Kota Negara Kian Nyata https://t.co/OVJPPmlG6I"
2022-01-18,"🌐 RUU IKN Resmi Disahkan, Pemindahan Ibu Kota Bakal Jadi Kenyataan.

DPR RI resmi mengesahkan Rancangan Undang Indang (RUU) Ibu Kota Negara (IKN) menjadi UU IKN dalam Sidang Paripurna pada Selasa (18/1/2022) siang ini. https://t.co/lMA2hGAfj3"
2022-01-18,"@PKSejahtera Manfaat dari IKN (Ibu Kota Negara) di Kalimantan Timur akan mendorong pemerataan pembangunan, 
50 persen lebih wilayah Indonesia akan mengalami peningkatan perdagangan jika ibu kota dipindahkan ke wilayah yang memiliki konektivitas yang baik dengan provinsi lain."
2022-01-18,"Pemerintah sudah memutuskan nama Nusantara untuk Ibu Kota Negara (IKN) baru yang terletak di wilayah Penajam Paser Utara, Kalimantan Timur.

Update berita di website kami https://t.co/w5JCHJIb4S

#beritapapua #Nusantara #IbuKotaIndonesia"
2022-01-18,"Ibukota
Tok! RUU IKN Sah jadi Undang-undang, Ibu Kota Negara Sudah Boleh Pindah dari Jakarta ke Kalimantan Timur  https://t.co/gzptYfEPwx"
2022-01-18,"Manfaat dari IKN (Ibu Kota Negara) di Kalimantan Timur akan mendorong pemerataan pembangunan, 
50 persen lebih wilayah Indonesia akan mengalami peningkatan perdagangan jika ibu kota dipindahkan ke wilayah yang memiliki konektivitas yang baik dengan provinsi lain."
2022-01-18,"PKS Beberkan Alasan Tolak RUU Ibu Kota Negara, UU Cipta Kerja Disinggung
Ketua DPP PKS Mardani Ali Sera blak-blakan bicara soal alasan tolak RUU Ibu Kota Negara (IKN).
https://t.co/MNwVxDJlg2"
2022-01-18,"Catatan baru sejarah Indonesia;
NUSANTARA juga menjadi nama dari Ibu Kota Negara (IKN) baru, yg di deklarasikan oleh Presiden Jokowi pada tgl 17 Januari 2022. https://t.co/djNMnwH3kT"
2022-01-18,"Selamat ya Gaess, cuma butuh 111hari buat kek gini. Welcome Nusantara ~ 

DPR Sahkan RUU IKN Menjadi Undang-undang Ibu Kota Negara https://t.co/MIQZcjq9Rs"
2022-01-18,PKS Satu-satunya Fraksi yang Tolak RUU Ibu Kota Negara (IKN)   https://t.co/Hn0VHZBBVl
2022-01-18,"Dengan menamakan IKN yang dinamai nama NUSANTARA, ibu kota negara kesatuan republik Indonesia benar benar merepresentasikan realitas tersebut 👌 

@Suharso_M @Jiwamudaindo @LintasKalimant1 @RRIPro2Ternate @BP3_Ambon https://t.co/iFMksoZ2RH"
2022-01-18,Sah! Paripurna DPR Tetapkan RUU Ibu Kota Negara (IKN) Menjadi Undang-undang #alonesia https://t.co/b0I4zcUzxR
2022-01-18,"Konsep visibel dari desain pembangunan Ibu Kota Negara (IKN) baru. Berikut kutipan ringkas dari penjelasan Presiden Jokowi. Baik dari sisi motif, tujuan dan filosofinya. https://t.co/iuZ3gqhv6N"
2022-01-18,"PKS @FPKSDPRRI
@PKSejahtera
Gak PENTING...!!!

https://t.co/eEGkf6ffiV

PKS menjadi satu-satunya fraksi yang menolak pengesahan rancangan undang-undang ibu kota negara (RUU IKN) menjadi undang-undang. Ini alasan PKS."
2022-01-18,"PKS menjadi satu-satunya fraksi yang menolak pengesahan rancangan undang-undang ibu kota negara (RUU IKN) menjadi undang-undang. Ini alasan PKS.
https://t.co/OaEuNDf67G"
2022-01-18,Pemerintah akan melakukan beberapa skema pendanaan untuk membangun ibu kota negara (IKN) di Kalimantan Timur. https://t.co/vxazb4709d
2022-01-18,"#TVRINews DPR RI Sahkan RUU IKN Jadi Undang-Undang, Ibu Kota Negara Bakal Pindah ke Kaltim

https://t.co/efpnneTq9b https://t.co/YNxAeIsz2W"
2022-01-18,"Rapat Paripurna DPR RI Setujui RUU IKN Jadi Undang-Undang: DPR RI akhirnya menyetujui Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menjadi Undang-Undang, Selasa (18/1/2022). ... ... https://t.co/9R78iBhs4E #beritabaik #timesindonesia #ketahananinformasi"
2022-01-18,"DPR RI mengesahkan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menjadi undang-undang. Pansus RUU IKN membahas RUU tersebut dalam waktu dua bulan

https://t.co/ePT2sw98pJ"
2022-01-18,"Dewan Perwakilan Rakyat (DPR) RI resmi menyetujui Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) menjadi UU. Dengan begitu, pemindahan ibu kota dari Jakarta ke Kalimantan Timur (Kaltim) bisa dilaksanakan.

https://t.co/D0jeNIAWIw"
2022-01-18,"DPR resmi mengesahkan Rancangan Undang-Undang atau RUU Ibu Kota Negara menjadi undang-undang. Semua serba dipaksakan! Kemarin Omnibus Law digedog, hasilnya dibatalkan MK tapi hanya disuruh revisi 2 th. Skrg UU IKN juga kejar tayang? DPR, MK dll sudah pro oligarki &amp; bela cukong?"
2022-01-18,"[LIVE] Sedang berlangsung.. 
PUBLIC EXPOSE RUU IKN
#TolakIbukotaBaru 
""Mengkritisi Ketergesaan Pemindahan Ibu Kota Negara di Tengah Pandemi, Ekonomi yang Rapuh, dan Utang yang Membengkak: Bisa Mangkrak!""

Live &gt;&gt; https://t.co/KUgPtpNas3 https://t.co/05fUaluLne"
2022-01-18,"[6-end] pembentuk undang2 melibatkan berbagai pihak termasuk para akademisi untuk menyempurnakan rancangan regulasi tersebut.

[foto desain Istana Negara di Ibu Kota Negara, dari LiputanSatucom. e100-dni]

#Indonesia #IbuKota #IbuKotaNegara #Nusantara #IKN #PresidenJokowi #Jokowi"
2022-01-18,"[5] Dalam proses pemberian nama itu, Kementerian PPN meminta masukan ahli sejarah dan ahli bahasa untuk memberikan pengetahuan terkait nama-nama calon Ibu Kota Negara.

Sekadar informasi, pembahasan RUU IKN ditargetkan selesai bulan Januari 2022. Pemerintah bersama DPR RI selaku"
2022-01-18,"[2] mengatakan posisi Kepala Otorita IKN setara menteri yang ditunjuk presiden tanpa perlu berkonsultasi ke DPR.

Sebelumnya, Suharso Monoarfa, Menteri Perencanaan Pembangunan Nasional (PPN)/Kepala Bappenas mengungkapkan Nusantara menjadi nama Ibu Kota Negara (IKN) di Kalimantan"
2022-01-18,"Nama ibu kota negara baru diusulkan olh si jokowi : Nusantara.

Bgm sbg rakyat mengusulkan pula agar yg menetap tinggal disana jokowi, isteri, anak, menantu &amp; cucunya. 

Biar semakin ramai dan hidup IKN tsb…"
2022-01-18,Pemindahan ibu kota negara (IKN) dari Jakarta ke Kalimantan Timur akan dilakukan secara bertahap. Proses pembangunan ibu kota baru akan berlangsung sampai 2045.  https://t.co/KtKYCfpX3X
2022-01-18,Pemindahan ibu kota negara (IKN) dari Jakarta ke Kalimantan Timur akan dilakukan secara bertahap. Proses pembangunan ibu kota baru akan berlangsung sampai 2045.  https://t.co/8msE56z2eu
2022-01-18,Sidang Paripurna DPR RI secara resmi menyetujui Rancangan Undang-Undang Ibu Kota Negara (IKN) menjadi Undang-Undang (UU). https://t.co/l3wkPdfZkL
2022-01-18,"📌F I X E D.... 

Nama Ibu Kota Negara Indonesia adalah NUSANTARA. Bukan hanya sebagai pusat kantor-kantor pemerintahan. Tapi IKN adalah kota new smart metropolis, yg mampu menjadi global talent magnet menjadi pusat inovasi

@jokowi Indonesia Maju https://t.co/T5Vy04vNHx"
2022-01-18,DPR RI resmi menyetujui Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) menjadi UU.  https://t.co/3OGTQJkW6l
2022-01-18,DPR RI resmi menyetujui Rancangan Undang-Undang tentang Ibu Kota Negara (RUU IKN) menjadi UU.  https://t.co/s5SO9q92yR
2022-01-18,"Ahok Kandidat Nakhoda Ibu Kota Baru: Rancangan Undang-undang Ibu kota Negara (RUU IKN) rencananya akan disahkan oleh DPR RI pada hari ini, Selasa (18/01/2022). ... https://t.co/Qw15cpF9wW #beritabaik #timesindonesia #ketahananinformasi"
2022-01-18,Proses pemindahan Ibu Kota Negara (IKN) dari Jakarta ke Kalimantan Timur (Kaltim) terus berlangsung.  https://t.co/FN0WEg7tdM
2022-01-18,Proses pemindahan Ibu Kota Negara (IKN) dari Jakarta ke Kalimantan Timur (Kaltim) terus berlangsung.  https://t.co/o9rp2RHOIR
2022-01-18,"Menteri Perencanaan Pembangunan Nasional (PPN)/ Kepala Badan Perencanaan Pembangunan Nasional (Bappenas), Suharso Monoarfa, mengungkapkan Presiden Joko Widodo memilih Nusantara untuk menjadi nama ibu kota negara (IKN) baru yang berlokasi di Kabupaten Penajam Paser Utara Kaltim https://t.co/EWYilXWTR8"
2022-01-18,"Wakil Ketua DPR RI Sufmi Dasco Ahmad membantah, pembahasan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) dilakukan tergesa-gesa. #DPR #IKN #SufmiDasco

https://t.co/aWxuicPKRy"
2022-01-18,"DPR mengebut pembahasan Rancangan Undang-Undang Ibu Kota Negara (IKN), bahkan rela rapat hingga dini hari.   https://t.co/Qdw0W4jj8G"
2022-01-18,Pengesahan RUU IKN Menjadi UU Ibu Kota Negara https://t.co/gyJ6AoAmbT
2022-01-18,"DPR mengebut pembahasan Rancangan Undang-Undang Ibu Kota Negara (IKN), bahkan rela rapat hingga dini hari.   https://t.co/zqa993YYPo"
2022-01-18,Seluruh fraksi kecuali PKS menyetujui RUU Ibu Kota Negara (IKN). Produk hukum ini akan jadi landasan pemerintah membangun ibu kota baru. https://t.co/GonckHtHN5
2022-01-18,"Rancangan Undang-Undang (RUU) Ibu Kota Negara (IKN) resmi disahkan menjadi Undang-Undang (UU) dalam Paripurna DPR RI, Selasa, 18 Januari 2022.

https://t.co/drb6dGiSPb"
2022-01-18,DPR mengesahkan Rancangan Undang-undang Ibu Kota Negara (RUU IKN) menjadi Undang-undang. Pengesahan diputuskan dalam rapat paripurna. https://t.co/XB66uP4oH4
2022-01-18,"DPR resmi menyetujui rancangan undang-undang Ibu Kota Negara (RUU IKN) dijadikan sebagai Undang-Undang.

https://t.co/xwQVuXP91i"
2022-01-18,"@ChangeOrg_ID @jokowi Ga setuju ada ibu kota baru, buat negara jadi bangkrut, akibat pembangunan ikn baru, banyak korupsi dinegeri hampir disetiap proyek yg mengatas namakan negara, rakyat lapar #TolakIbukotaBaru"
2022-01-18,"DPR mengesahkan Undang-Undang Ibu Kota Negara atau UU IKN dalam Rapat Paripurna pada Selasa (18/1). Berikut beberapa poin penting dalam UU IKN.
 https://t.co/mh3Umq5JLZ"
2022-01-18,"Kok hanya @PKSejahtera
@FPKSDPRRI ? Mana suara @PDemokrat @AgusYudhoyono kok tetep dukung IKN...🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
Minus Dukungan PKS, DPR Sahkan RUU Ibu Kota Negara Jadi UU https://t.co/iMK8DRUo1C"
2022-01-18,"Menteri Perencanaan Pembangunan Nasional, Suharso Monoarfa menjelaskan bahwa alasan penggunaan nama ""Nusantara"" dipilih Presiden Joko Widodo sebagai nama Ibu Kota Negara (IKN)."
2022-01-18,"RUU Ibu Kota Negara adalah salah satu UU tercepat. Sejak penetapan panitia khusus pada 7 Desember 2021 hingga pengesahan hari ini 18 Januari 2022, terhitung 40 hari RUU menjadi UU IKN.
Kecepatan pengesahan mengundang kecurigaan atas kelindan kepentingan para elite."
2022-01-18,"UU IKN Disahkan, Ini 5 Visi Jokowi Pindahkan Ibu Kota Negara https://t.co/AzYd8DD4ED"
